date,cash,positions_value,equity
2023-02-16,10022.690550048828,0.0,10022.690550048828
2023-02-17,10022.690550048828,0.0,10022.690550048828
2023-02-21,6374.76614907837,3609.269989013672,9984.036138092042
2023-02-22,2540.87615261841,7428.400054931641,9969.27620755005
2023-02-23,2540.87615261841,7480.800018310547,10021.676170928957
2023-02-24,6152.920404815675,3794.050079345703,9946.970484161378
2023-02-27,9962.00734628296,0.0,9962.00734628296
2023-02-28,9962.00734628296,0.0,9962.00734628296
2023-03-01,9962.00734628296,0.0,9962.00734628296
2023-03-02,9962.00734628296,0.0,9962.00734628296
2023-03-03,9962.00734628296,0.0,9962.00734628296
2023-03-06,9962.00734628296,0.0,9962.00734628296
2023-03-07,9962.00734628296,0.0,9962.00734628296
2023-03-08,9962.00734628296,0.0,9962.00734628296
2023-03-09,9962.00734628296,0.0,9962.00734628296
2023-03-10,9962.00734628296,0.0,9962.00734628296
2023-03-13,9962.00734628296,0.0,9962.00734628296
2023-03-14,9962.00734628296,0.0,9962.00734628296
2023-03-15,9962.00734628296,0.0,9962.00734628296
2023-03-16,9962.00734628296,0.0,9962.00734628296
2023-03-17,9962.00734628296,0.0,9962.00734628296
2023-03-20,9962.00734628296,0.0,9962.00734628296
2023-03-21,9962.00734628296,0.0,9962.00734628296
2023-03-22,9962.00734628296,0.0,9962.00734628296
2023-03-23,9962.00734628296,0.0,9962.00734628296
2023-03-24,9962.00734628296,0.0,9962.00734628296
2023-03-27,9962.00734628296,0.0,9962.00734628296
2023-03-28,9962.00734628296,0.0,9962.00734628296
2023-03-29,9962.00734628296,0.0,9962.00734628296
2023-03-30,9962.00734628296,0.0,9962.00734628296
2023-03-31,9962.00734628296,0.0,9962.00734628296
2023-04-03,9962.00734628296,0.0,9962.00734628296
2023-04-04,9962.00734628296,0.0,9962.00734628296
2023-04-05,9962.00734628296,0.0,9962.00734628296
2023-04-06,9962.00734628296,0.0,9962.00734628296
2023-04-10,9962.00734628296,0.0,9962.00734628296
2023-04-11,9962.00734628296,0.0,9962.00734628296
2023-04-12,9962.00734628296,0.0,9962.00734628296
2023-04-13,9987.538423675538,0.0,9987.538423675538
2023-04-14,9987.538423675538,0.0,9987.538423675538
2023-04-17,9987.538423675538,0.0,9987.538423675538
2023-04-18,9987.538423675538,0.0,9987.538423675538
2023-04-19,9987.538423675538,0.0,9987.538423675538
2023-04-20,9987.538423675538,0.0,9987.538423675538
2023-04-21,2463.191637664797,7524.3299560546875,9987.521593719484
2023-04-24,2463.191637664797,7521.090179443359,9984.281817108156
2023-04-25,2463.191637664797,7390.349761962891,9853.541399627687
2023-04-26,9922.874634002688,0.0,9922.874634002688
2023-04-27,9956.156355224613,0.0,9956.156355224613
2023-04-28,9956.156355224613,0.0,9956.156355224613
2023-05-01,9956.156355224613,0.0,9956.156355224613
2023-05-02,9956.156355224613,0.0,9956.156355224613
2023-05-03,9956.156355224613,0.0,9956.156355224613
2023-05-04,6274.628560211186,3661.7398681640625,9936.368428375248
2023-05-05,10043.624995544438,0.0,10043.624995544438
2023-05-08,10043.624995544438,0.0,10043.624995544438
2023-05-09,10043.624995544438,0.0,10043.624995544438
2023-05-10,10043.624995544438,0.0,10043.624995544438
2023-05-11,10043.624995544438,0.0,10043.624995544438
2023-05-12,10043.624995544438,0.0,10043.624995544438
2023-05-15,10043.624995544438,0.0,10043.624995544438
2023-05-16,10043.624995544438,0.0,10043.624995544438
2023-05-17,10043.624995544438,0.0,10043.624995544438
2023-05-18,10043.624995544438,0.0,10043.624995544438
2023-05-19,10043.624995544438,0.0,10043.624995544438
2023-05-22,10043.624995544438,0.0,10043.624995544438
2023-05-23,10043.624995544438,0.0,10043.624995544438
2023-05-24,10043.624995544438,0.0,10043.624995544438
2023-05-25,6290.835977539067,3748.320098876953,10039.15607641602
2023-05-26,10102.210820465092,0.0,10102.210820465092
2023-05-30,10102.210820465092,0.0,10102.210820465092
2023-05-31,10102.210820465092,0.0,10102.210820465092
2023-06-01,10102.210820465092,0.0,10102.210820465092
2023-06-02,10102.210820465092,0.0,10102.210820465092
2023-06-05,10102.210820465092,0.0,10102.210820465092
2023-06-06,10102.210820465092,0.0,10102.210820465092
2023-06-07,10102.210820465092,0.0,10102.210820465092
2023-06-08,10155.079677886968,0.0,10155.079677886968
2023-06-09,10155.079677886968,0.0,10155.079677886968
2023-06-12,10155.079677886968,0.0,10155.079677886968
2023-06-13,10155.079677886968,0.0,10155.079677886968
2023-06-14,10155.079677886968,0.0,10155.079677886968
2023-06-15,10155.079677886968,0.0,10155.079677886968
2023-06-16,10155.079677886968,0.0,10155.079677886968
2023-06-20,10155.079677886968,0.0,10155.079677886968
2023-06-21,10155.079677886968,0.0,10155.079677886968
2023-06-22,10164.508290222175,0.0,10164.508290222175
2023-06-23,10164.508290222175,0.0,10164.508290222175
2023-06-26,10164.508290222175,0.0,10164.508290222175
2023-06-27,10203.14689385987,0.0,10203.14689385987
2023-06-28,10203.14689385987,0.0,10203.14689385987
2023-06-29,10203.14689385987,0.0,10203.14689385987
2023-06-30,10203.14689385987,0.0,10203.14689385987
2023-07-03,10203.14689385987,0.0,10203.14689385987
2023-07-05,10203.14689385987,0.0,10203.14689385987
2023-07-06,10203.14689385987,0.0,10203.14689385987
2023-07-07,10203.14689385987,0.0,10203.14689385987
2023-07-10,6234.86247488404,3977.730010986328,10212.59248587037
2023-07-11,10270.113162933356,0.0,10270.113162933356
2023-07-12,10270.113162933356,0.0,10270.113162933356
2023-07-13,10270.113162933356,0.0,10270.113162933356
2023-07-14,10270.113162933356,0.0,10270.113162933356
2023-07-17,10270.113162933356,0.0,10270.113162933356
2023-07-18,10270.113162933356,0.0,10270.113162933356
2023-07-19,10270.113162933356,0.0,10270.113162933356
2023-07-20,10270.113162933356,0.0,10270.113162933356
2023-07-21,6474.521436248786,3756.300048828125,10230.82148507691
2023-07-24,6474.521436248786,3762.3001098632812,10236.821546112067
2023-07-25,10247.94424844361,0.0,10247.94424844361
2023-07-26,10247.94424844361,0.0,10247.94424844361
2023-07-27,10247.94424844361,0.0,10247.94424844361
2023-07-28,10247.94424844361,0.0,10247.94424844361
2023-07-31,10247.94424844361,0.0,10247.94424844361
2023-08-01,10247.94424844361,0.0,10247.94424844361
2023-08-02,10247.94424844361,0.0,10247.94424844361
2023-08-03,2917.861356475837,7347.420104980469,10265.281461456307
2023-08-04,2917.861356475837,7313.120056152344,10230.981412628182
2023-08-07,10240.37160427857,0.0,10240.37160427857
2023-08-08,10240.37160427857,0.0,10240.37160427857
2023-08-09,10240.37160427857,0.0,10240.37160427857
2023-08-10,10240.37160427857,0.0,10240.37160427857
2023-08-11,10240.37160427857,0.0,10240.37160427857
2023-08-14,10240.37160427857,0.0,10240.37160427857
2023-08-15,10240.37160427857,0.0,10240.37160427857
2023-08-16,10240.37160427857,0.0,10240.37160427857
2023-08-17,10240.37160427857,0.0,10240.37160427857
2023-08-18,10240.37160427857,0.0,10240.37160427857
2023-08-21,10240.37160427857,0.0,10240.37160427857
2023-08-22,10240.37160427857,0.0,10240.37160427857
2023-08-23,10240.37160427857,0.0,10240.37160427857
2023-08-24,10240.37160427857,0.0,10240.37160427857
2023-08-25,10240.37160427857,0.0,10240.37160427857
2023-08-28,10240.37160427857,0.0,10240.37160427857
2023-08-29,10240.37160427857,0.0,10240.37160427857
2023-08-30,10240.37160427857,0.0,10240.37160427857
2023-08-31,10240.37160427857,0.0,10240.37160427857
2023-09-01,10240.37160427857,0.0,10240.37160427857
2023-09-05,10240.37160427857,0.0,10240.37160427857
2023-09-06,10240.37160427857,0.0,10240.37160427857
2023-09-07,10240.37160427857,0.0,10240.37160427857
2023-09-08,10240.37160427857,0.0,10240.37160427857
2023-09-11,10240.37160427857,0.0,10240.37160427857
2023-09-12,10240.37160427857,0.0,10240.37160427857
2023-09-13,10240.37160427857,0.0,10240.37160427857
2023-09-14,10240.37160427857,0.0,10240.37160427857
2023-09-15,10240.37160427857,0.0,10240.37160427857
2023-09-18,10240.37160427857,0.0,10240.37160427857
2023-09-19,10240.37160427857,0.0,10240.37160427857
2023-09-20,10240.37160427857,0.0,10240.37160427857
2023-09-21,10240.37160427857,0.0,10240.37160427857
2023-09-22,10240.37160427857,0.0,10240.37160427857
2023-09-25,10240.37160427857,0.0,10240.37160427857
2023-09-26,10240.37160427857,0.0,10240.37160427857
2023-09-27,10240.37160427857,0.0,10240.37160427857
2023-09-28,10240.37160427857,0.0,10240.37160427857
2023-09-29,10240.37160427857,0.0,10240.37160427857
2023-10-02,10240.37160427857,0.0,10240.37160427857
2023-10-03,10240.37160427857,0.0,10240.37160427857
2023-10-04,10240.37160427857,0.0,10240.37160427857
2023-10-05,10240.37160427857,0.0,10240.37160427857
2023-10-06,10240.37160427857,0.0,10240.37160427857
2023-10-09,10240.37160427857,0.0,10240.37160427857
2023-10-10,10240.37160427857,0.0,10240.37160427857
2023-10-11,10240.37160427857,0.0,10240.37160427857
2023-10-12,10240.37160427857,0.0,10240.37160427857
2023-10-13,10240.37160427857,0.0,10240.37160427857
2023-10-16,10240.37160427857,0.0,10240.37160427857
2023-10-17,10240.37160427857,0.0,10240.37160427857
2023-10-18,10240.37160427857,0.0,10240.37160427857
2023-10-19,10240.37160427857,0.0,10240.37160427857
2023-10-20,10240.37160427857,0.0,10240.37160427857
2023-10-23,10240.37160427857,0.0,10240.37160427857
2023-10-24,10240.37160427857,0.0,10240.37160427857
2023-10-25,10240.37160427857,0.0,10240.37160427857
2023-10-26,10240.37160427857,0.0,10240.37160427857
2023-10-27,10240.37160427857,0.0,10240.37160427857
2023-10-30,10240.37160427857,0.0,10240.37160427857
2023-10-31,10240.37160427857,0.0,10240.37160427857
2023-11-01,10240.37160427857,0.0,10240.37160427857
2023-11-02,10240.37160427857,0.0,10240.37160427857
2023-11-03,10240.37160427857,0.0,10240.37160427857
2023-11-06,10240.37160427857,0.0,10240.37160427857
2023-11-07,10240.37160427857,0.0,10240.37160427857
2023-11-08,10240.37160427857,0.0,10240.37160427857
2023-11-09,10240.37160427857,0.0,10240.37160427857
2023-11-10,10240.37160427857,0.0,10240.37160427857
2023-11-13,10240.37160427857,0.0,10240.37160427857
2023-11-14,10240.37160427857,0.0,10240.37160427857
2023-11-15,10240.37160427857,0.0,10240.37160427857
2023-11-16,10240.37160427857,0.0,10240.37160427857
2023-11-17,10240.37160427857,0.0,10240.37160427857
2023-11-20,10240.37160427857,0.0,10240.37160427857
2023-11-21,10240.37160427857,0.0,10240.37160427857
2023-11-22,10240.37160427857,0.0,10240.37160427857
2023-11-24,10240.37160427857,0.0,10240.37160427857
2023-11-27,10240.37160427857,0.0,10240.37160427857
2023-11-28,10240.37160427857,0.0,10240.37160427857
2023-11-29,10240.37160427857,0.0,10240.37160427857
2023-11-30,10240.37160427857,0.0,10240.37160427857
2023-12-01,10240.37160427857,0.0,10240.37160427857
2023-12-04,10240.37160427857,0.0,10240.37160427857
2023-12-05,10240.37160427857,0.0,10240.37160427857
2023-12-06,10240.37160427857,0.0,10240.37160427857
2023-12-07,10240.37160427857,0.0,10240.37160427857
2023-12-08,10240.37160427857,0.0,10240.37160427857
2023-12-11,10240.37160427857,0.0,10240.37160427857
2023-12-12,10240.37160427857,0.0,10240.37160427857
2023-12-13,10240.37160427857,0.0,10240.37160427857
2023-12-14,10240.37160427857,0.0,10240.37160427857
2023-12-15,10240.37160427857,0.0,10240.37160427857
2023-12-18,10240.37160427857,0.0,10240.37160427857
2023-12-19,10240.37160427857,0.0,10240.37160427857
2023-12-20,10240.37160427857,0.0,10240.37160427857
2023-12-21,10240.37160427857,0.0,10240.37160427857
2023-12-22,10240.37160427857,0.0,10240.37160427857
2023-12-26,10240.37160427857,0.0,10240.37160427857
2023-12-27,10240.37160427857,0.0,10240.37160427857
2023-12-28,10240.37160427857,0.0,10240.37160427857
2023-12-29,10240.37160427857,0.0,10240.37160427857
2024-01-02,10240.37160427857,0.0,10240.37160427857
2024-01-03,2852.340990936287,7353.049957275391,10205.390948211678
2024-01-04,2852.340990936287,7322.999969482422,10175.340960418709
2024-01-05,2852.340990936287,7331.7099609375,10184.050951873787
2024-01-08,10255.560335327156,0.0,10255.560335327156
2024-01-09,10255.560335327156,0.0,10255.560335327156
2024-01-10,10255.560335327156,0.0,10255.560335327156
2024-01-11,10255.560335327156,0.0,10255.560335327156
2024-01-12,10255.560335327156,0.0,10255.560335327156
2024-01-16,10255.560335327156,0.0,10255.560335327156
2024-01-17,10255.560335327156,0.0,10255.560335327156
2024-01-18,10277.591067016609,0.0,10277.591067016609
2024-01-19,10277.591067016609,0.0,10277.591067016609
2024-01-22,10277.591067016609,0.0,10277.591067016609
2024-01-23,10277.591067016609,0.0,10277.591067016609
2024-01-24,10277.591067016609,0.0,10277.591067016609
2024-01-25,10277.591067016609,0.0,10277.591067016609
2024-01-26,10277.591067016609,0.0,10277.591067016609
2024-01-29,10277.591067016609,0.0,10277.591067016609
2024-01-30,10277.591067016609,0.0,10277.591067016609
2024-01-31,10277.591067016609,0.0,10277.591067016609
2024-02-01,6537.680164703377,3796.9200439453125,10334.60020864869
2024-02-02,10395.448600555428,0.0,10395.448600555428
2024-02-05,10395.448600555428,0.0,10395.448600555428
2024-02-06,10395.448600555428,0.0,10395.448600555428
2024-02-07,10395.448600555428,0.0,10395.448600555428
2024-02-08,10395.448600555428,0.0,10395.448600555428
2024-02-09,10395.448600555428,0.0,10395.448600555428
2024-02-12,10395.448600555428,0.0,10395.448600555428
2024-02-13,10395.448600555428,0.0,10395.448600555428
2024-02-14,6397.614672576913,4008.39990234375,10406.014574920664
2024-02-15,10426.701669647226,0.0,10426.701669647226
2024-02-16,10426.701669647226,0.0,10426.701669647226
2024-02-20,10426.701669647226,0.0,10426.701669647226
2024-02-21,6601.930829620371,3830.4898681640625,10432.420697784433
2024-02-22,10554.823924743661,0.0,10554.823924743661
2024-02-23,10554.823924743661,0.0,10554.823924743661
2024-02-26,10554.823924743661,0.0,10554.823924743661
2024-02-27,10554.823924743661,0.0,10554.823924743661
2024-02-28,10554.823924743661,0.0,10554.823924743661
2024-02-29,10554.823924743661,0.0,10554.823924743661
2024-03-01,10554.823924743661,0.0,10554.823924743661
2024-03-04,10554.823924743661,0.0,10554.823924743661
2024-03-05,10554.823924743661,0.0,10554.823924743661
2024-03-06,10554.823924743661,0.0,10554.823924743661
2024-03-07,10554.823924743661,0.0,10554.823924743661
2024-03-08,10554.823924743661,0.0,10554.823924743661
2024-03-11,10554.823924743661,0.0,10554.823924743661
2024-03-12,10554.823924743661,0.0,10554.823924743661
2024-03-13,10554.823924743661,0.0,10554.823924743661
2024-03-14,10554.823924743661,0.0,10554.823924743661
2024-03-15,10554.823924743661,0.0,10554.823924743661
2024-03-18,6582.0441385803315,3937.320098876953,10519.364237457285
2024-03-19,10536.10610760499,0.0,10536.10610760499
2024-03-20,10536.10610760499,0.0,10536.10610760499
2024-03-21,10536.10610760499,0.0,10536.10610760499
2024-03-22,10536.10610760499,0.0,10536.10610760499
2024-03-25,10536.10610760499,0.0,10536.10610760499
2024-03-26,10536.10610760499,0.0,10536.10610760499
2024-03-27,10536.10610760499,0.0,10536.10610760499
2024-03-28,10536.10610760499,0.0,10536.10610760499
2024-04-01,10536.10610760499,0.0,10536.10610760499
2024-04-02,10536.10610760499,0.0,10536.10610760499
2024-04-03,6890.644219177256,3654.210205078125,10544.85442425538
2024-04-04,6890.644219177256,3609.2698974609375,10499.914116638192
2024-04-05,10538.96240283204,0.0,10538.96240283204
2024-04-08,10538.96240283204,0.0,10538.96240283204
2024-04-09,10538.96240283204,0.0,10538.96240283204
2024-04-10,10538.96240283204,0.0,10538.96240283204
2024-04-11,10538.96240283204,0.0,10538.96240283204
2024-04-12,10538.96240283204,0.0,10538.96240283204
2024-04-15,10538.96240283204,0.0,10538.96240283204
2024-04-16,10538.96240283204,0.0,10538.96240283204
2024-04-17,10538.96240283204,0.0,10538.96240283204
2024-04-18,10538.96240283204,0.0,10538.96240283204
2024-04-19,10538.96240283204,0.0,10538.96240283204
2024-04-22,10538.96240283204,0.0,10538.96240283204
2024-04-23,10538.96240283204,0.0,10538.96240283204
2024-04-24,10538.96240283204,0.0,10538.96240283204
2024-04-25,10538.96240283204,0.0,10538.96240283204
2024-04-26,10538.96240283204,0.0,10538.96240283204
2024-04-29,10538.96240283204,0.0,10538.96240283204
2024-04-30,10538.96240283204,0.0,10538.96240283204
2024-05-01,10538.96240283204,0.0,10538.96240283204
2024-05-02,10538.96240283204,0.0,10538.96240283204
2024-05-03,10538.96240283204,0.0,10538.96240283204
2024-05-06,10538.96240283204,0.0,10538.96240283204
2024-05-07,10538.96240283204,0.0,10538.96240283204
2024-05-08,10538.96240283204,0.0,10538.96240283204
2024-05-09,10538.96240283204,0.0,10538.96240283204
2024-05-10,10538.96240283204,0.0,10538.96240283204
2024-05-13,10538.96240283204,0.0,10538.96240283204
2024-05-14,10538.96240283204,0.0,10538.96240283204
2024-05-15,10538.96240283204,0.0,10538.96240283204
2024-05-16,10538.96240283204,0.0,10538.96240283204
2024-05-17,10538.96240283204,0.0,10538.96240283204
2024-05-20,10538.96240283204,0.0,10538.96240283204
2024-05-21,10538.96240283204,0.0,10538.96240283204
2024-05-22,10538.96240283204,0.0,10538.96240283204
2024-05-23,10538.96240283204,0.0,10538.96240283204
2024-05-24,10548.668478332529,0.0,10548.668478332529
2024-05-28,10548.668478332529,0.0,10548.668478332529
2024-05-29,10548.668478332529,0.0,10548.668478332529
2024-05-30,10548.668478332529,0.0,10548.668478332529
2024-05-31,6962.119223083506,3605.679931640625,10567.79915472413
2024-06-03,6962.119223083506,3625.0400390625,10587.159262146006
2024-06-04,10622.29547088624,0.0,10622.29547088624
2024-06-05,10622.29547088624,0.0,10622.29547088624
2024-06-06,10622.29547088624,0.0,10622.29547088624
2024-06-07,10622.29547088624,0.0,10622.29547088624
2024-06-10,10622.29547088624,0.0,10622.29547088624
2024-06-11,10622.29547088624,0.0,10622.29547088624
2024-06-12,10622.29547088624,0.0,10622.29547088624
2024-06-13,10622.29547088624,0.0,10622.29547088624
2024-06-14,10622.29547088624,0.0,10622.29547088624
2024-06-17,10622.29547088624,0.0,10622.29547088624
2024-06-18,10622.29547088624,0.0,10622.29547088624
2024-06-20,10622.29547088624,0.0,10622.29547088624
2024-06-21,10622.29547088624,0.0,10622.29547088624
2024-06-24,10622.29547088624,0.0,10622.29547088624
2024-06-25,6809.926852233897,3835.0400390625,10644.966891296397
2024-06-26,10647.04585321046,0.0,10647.04585321046
2024-06-27,10647.04585321046,0.0,10647.04585321046
2024-06-28,10647.04585321046,0.0,10647.04585321046
2024-07-01,10647.04585321046,0.0,10647.04585321046
2024-07-02,10647.04585321046,0.0,10647.04585321046
2024-07-03,10647.04585321046,0.0,10647.04585321046
2024-07-05,10647.04585321046,0.0,10647.04585321046
2024-07-08,10647.04585321046,0.0,10647.04585321046
2024-07-09,10647.04585321046,0.0,10647.04585321046
2024-07-10,10647.04585321046,0.0,10647.04585321046
2024-07-11,10647.04585321046,0.0,10647.04585321046
2024-07-12,10647.04585321046,0.0,10647.04585321046
2024-07-15,10647.04585321046,0.0,10647.04585321046
2024-07-16,10647.04585321046,0.0,10647.04585321046
2024-07-17,10647.04585321046,0.0,10647.04585321046
2024-07-18,10647.04585321046,0.0,10647.04585321046
2024-07-19,2918.18488183595,7665.77978515625,10583.9646669922
2024-07-22,10664.630694030775,0.0,10664.630694030775
2024-07-23,10664.630694030775,0.0,10664.630694030775
2024-07-24,10664.630694030775,0.0,10664.630694030775
2024-07-25,6850.580402709975,3789.3801879882812,10639.960590698256
2024-07-26,6850.580402709975,3831.7301025390625,10682.310505249037
2024-07-29,6850.580402709975,3834.39013671875,10684.970539428725
2024-07-30,10709.947275146498,0.0,10709.947275146498
2024-07-31,10709.947275146498,0.0,10709.947275146498
2024-08-01,10709.947275146498,0.0,10709.947275146498
2024-08-02,10709.947275146498,0.0,10709.947275146498
2024-08-05,10709.947275146498,0.0,10709.947275146498
2024-08-06,10709.947275146498,0.0,10709.947275146498
2024-08-07,10709.947275146498,0.0,10709.947275146498
2024-08-08,10709.947275146498,0.0,10709.947275146498
2024-08-09,10709.947275146498,0.0,10709.947275146498
2024-08-12,10709.947275146498,0.0,10709.947275146498
2024-08-13,10709.947275146498,0.0,10709.947275146498
2024-08-14,10709.947275146498,0.0,10709.947275146498
2024-08-15,10709.947275146498,0.0,10709.947275146498
2024-08-16,10709.947275146498,0.0,10709.947275146498
2024-08-19,10709.947275146498,0.0,10709.947275146498
2024-08-20,10709.947275146498,0.0,10709.947275146498
2024-08-21,10709.947275146498,0.0,10709.947275146498
2024-08-22,10709.947275146498,0.0,10709.947275146498
2024-08-23,10709.947275146498,0.0,10709.947275146498
2024-08-26,10709.947275146498,0.0,10709.947275146498
2024-08-27,10709.947275146498,0.0,10709.947275146498
2024-08-28,10709.947275146498,0.0,10709.947275146498
2024-08-29,10709.947275146498,0.0,10709.947275146498
2024-08-30,10709.947275146498,0.0,10709.947275146498
2024-09-03,10709.947275146498,0.0,10709.947275146498
2024-09-04,10709.947275146498,0.0,10709.947275146498
2024-09-05,10709.947275146498,0.0,10709.947275146498
2024-09-06,6835.496678039565,3803.5899658203125,10639.086643859879
2024-09-09,6835.496678039565,3846.289794921875,10681.786472961441
2024-09-10,10693.534863403336,0.0,10693.534863403336
2024-09-11,10693.534863403336,0.0,10693.534863403336
2024-09-12,10693.534863403336,0.0,10693.534863403336
2024-09-13,10693.534863403336,0.0,10693.534863403336
2024-09-16,10693.534863403336,0.0,10693.534863403336
2024-09-17,10693.534863403336,0.0,10693.534863403336
2024-09-18,10693.534863403336,0.0,10693.534863403336
2024-09-19,10693.534863403336,0.0,10693.534863403336
2024-09-20,10693.534863403336,0.0,10693.534863403336
